"sample_id","true_label","k=3","k=4","k=5","k=6","k=7"
"F1902","LumA","2","2","2","2","2"
"F1903","LumA","3","4","5","5","5"
"F1904","LumA","2","2","2","2","2"
"F1905","LumB","2","2","3","3","3"
"F1906","LumB","2","2","2","2","2"
"F1907","LumA","3","4","5","5","5"
"F1908","LumA","2","2","2","2","2"
"F1909","LumA","3","4","5","5","5"
"F1910","Normal","3","4","5","5","5"
"F1911","LumA","2","2","2","2","2"
"F1912","LumB","2","2","3","3","3"
"F1913","LumB","2","2","3","3","7"
"F1914","LumA","3","4","5","5","5"
"F1915","Her2","3","3","4","6","6"
"F1916","Basal","1","1","1","1","1"
"F1917","LumA","2","2","2","2","2"
"F1918","LumB","3","3","4","4","4"
"F1919","LumA","2","2","3","3","7"
"F1920","LumB","2","2","3","3","3"
"F1921","LumB","2","2","2","2","2"
"F1922","LumB","2","2","3","3","3"
"F1923","LumB","2","2","2","2","2"
"F1924","LumA","3","4","5","5","5"
"F1925","LumA","2","2","2","2","2"
"F1926","LumA","2","2","2","2","2"
"F1927","LumA","3","3","4","4","4"
"F1928","LumB","3","3","4","4","4"
"F1929","LumA","2","2","2","2","2"
"F1930","LumB","2","2","2","2","2"
"F1931","Normal","3","4","5","5","5"
"F1932","LumA","3","4","5","5","5"
"F1933","LumA","2","2","2","2","2"
"F1934","Her2","2","2","2","2","2"
"F1935","LumA","2","2","3","3","7"
"F1936","LumA","3","3","4","4","4"
"F1937","LumA","3","4","5","5","5"
"F1938","LumA","3","3","4","4","4"
"F1939","LumA","3","4","5","5","5"
"F1940","LumB","3","3","4","4","4"
"F1941","LumB","2","2","3","3","7"
"F1942","Normal","3","4","5","5","5"
"F1943","Her2","2","2","2","2","2"
"F1944","LumA","2","2","2","2","2"
"F1945","LumB","2","2","3","3","7"
"F1946","LumA","3","4","5","5","5"
"F1947","LumA","3","3","4","4","4"
"F1948","LumA","2","2","2","2","2"
"F1949","LumB","3","3","4","4","4"
"F1950","LumB","2","2","3","3","3"
"F1951","LumA","2","2","2","2","2"
"F1952","Basal","1","1","1","1","1"
"F1953","LumB","2","2","2","2","2"
"F1954","LumA","3","3","4","4","4"
"F1955","LumA","3","4","5","5","5"
"F1956","LumB","2","2","2","2","2"
"F1957","Her2","2","2","2","2","2"
"F1958","LumB","2","2","3","3","3"
"F1959","Basal","3","4","5","5","5"
"F1960","LumA","2","2","2","2","2"
"F1961","LumA","3","4","5","5","5"
"F1962","LumA","2","2","3","3","7"
"F1963","LumA","3","4","5","5","5"
"F1964","Basal","1","1","1","1","1"
"F1965","LumA","2","2","3","3","7"
"F1966","LumA","3","4","5","5","5"
"F1967","LumA","2","2","3","3","7"
"F1968","Normal","3","3","4","6","6"
"F1969","LumA","3","4","5","5","5"
"F1970","LumA","2","2","2","2","2"
"F1971","LumB","2","2","2","2","2"
"F1972","LumA","2","2","2","2","2"
"F1973","Her2","3","4","5","5","5"
"F1974","LumA","3","3","4","6","6"
"F1975","Basal","1","1","1","1","1"
"F1976","LumB","2","2","3","3","3"
"F1977","LumA","2","2","2","2","2"
"F1978","Normal","3","4","5","5","5"
"F1979","LumA","3","4","5","5","5"
"F1980","LumA","3","4","5","5","5"
"F1981","LumA","2","2","2","2","2"
"F1982","LumB","3","3","4","4","4"
"F1983","LumA","2","2","3","3","7"
"F1984","LumA","2","2","2","2","2"
"F1985","LumA","2","2","3","3","7"
"F1986","Her2","3","3","4","6","6"
"F1987","LumA","3","4","5","5","5"
"F1988","LumA","3","4","5","5","5"
"F1989","Basal","3","3","4","4","4"
"F1990","LumA","2","2","3","3","3"
"F1991","Basal","1","1","1","1","1"
"F1992","LumB","2","2","2","2","2"
"F1993","LumA","2","2","3","3","7"
"F1994","Normal","3","4","5","5","5"
"F1995","Her2","3","3","4","6","6"
"F1996","LumA","2","2","2","2","2"
"F1997","Normal","3","4","5","5","5"
"F1998","Normal","3","4","5","5","5"
"F1999","LumB","2","2","3","3","3"
"F2000","LumA","2","2","2","2","2"
"F2001","LumB","2","2","3","3","3"
"F2002","LumA","2","2","2","2","2"
"F2003","LumA","2","2","3","3","3"
"F2004","LumB","2","2","2","2","2"
"F2005","LumB","2","2","2","2","2"
"F2006","Basal","1","1","1","1","1"
"F2007","Her2","3","3","4","6","6"
"F2008","LumA","3","4","5","5","5"
"F2009","Her2","3","3","4","6","6"
"F2010","Her2","2","2","2","2","2"
"F2011","LumA","3","3","4","4","4"
"F2012","LumA","2","2","2","2","2"
"F2013","Her2","2","2","2","2","2"
"F2014","Normal","3","4","5","5","5"
"F2015","LumA","3","3","4","4","4"
"F2016","LumA","2","2","2","2","2"
"F2017","LumB","2","2","2","2","2"
"F2018","LumB","2","2","2","2","2"
"F2019","LumA","2","2","3","3","3"
"F2020","LumB","2","2","3","3","7"
"F2021","LumA","2","2","3","3","7"
"F2022","LumB","2","2","3","3","3"
"F2023","Basal","3","3","4","6","6"
"F2024","Her2","2","2","2","2","2"
"F2025","Normal","3","3","4","4","4"
"F2026","LumA","2","2","2","2","2"
"F2027","Normal","3","3","4","4","4"
"F2028","LumA","2","2","3","3","3"
"F2029","Normal","2","2","2","2","2"
"F2030","LumB","2","2","3","3","3"
"F2031","LumA","3","4","5","5","5"
"F2032","Her2","3","3","4","6","6"
"F2033","Basal","1","1","1","1","1"
"F2034","LumB","2","2","2","2","2"
"F2035","LumA","2","2","2","2","2"
"F2036","Basal","1","1","1","1","1"
"F2037","LumB","2","2","3","3","7"
"F2038","Her2","2","2","2","2","2"
"F2039","LumB","3","3","4","4","4"
"F2040","Her2","2","2","2","2","2"
"F2041","LumA","3","4","5","5","5"
"F2042","Basal","2","2","2","2","2"
"F2043","LumA","3","4","5","5","5"
"F2044","Normal","3","4","5","5","5"
"F2045","Normal","3","4","5","5","5"
"F2046","LumA","3","3","4","4","4"
"F2047","LumB","2","2","2","2","2"
"F2048","LumB","2","2","3","3","3"
"F2049","LumA","3","4","5","5","5"
"F2050","Basal","1","1","1","1","1"
"F2051","LumA","2","2","3","3","7"
"F2052","Normal","3","4","5","5","5"
"F2053","LumA","2","2","3","3","7"
"F2054","Basal","1","1","1","1","1"
"F2055","LumA","3","3","4","4","4"
"F2056","LumB","3","4","5","5","5"
"F2057","Basal","1","1","1","1","1"
"F2058","LumA","2","2","2","2","2"
"F2059","Basal","1","1","1","1","1"
"F2060","LumB","2","2","2","2","2"
"F2061","LumA","3","3","4","4","4"
"F2062","LumA","2","2","2","2","2"
"F2063","Normal","3","4","5","5","5"
"F2064","LumA","3","4","5","5","5"
"F2065","LumA","3","4","5","5","5"
"F2066","LumA","3","4","5","5","5"
"F2067","Basal","1","1","1","1","1"
"F2068","LumB","3","3","4","4","4"
"F2069","Her2","3","3","4","6","6"
"F2070","LumA","2","2","2","2","2"
"F2071","LumA","2","2","2","2","2"
"F2072","LumB","2","2","2","2","2"
"F2073","Her2","2","2","2","2","2"
"F2074","LumA","3","4","5","5","5"
"F2075","LumA","2","2","3","3","7"
"F2076","LumA","3","3","4","4","4"
"F2077","LumB","2","2","3","3","3"
"F2078","LumA","3","3","4","4","4"
"F2079","LumA","3","3","4","4","4"
"F2080","LumB","2","2","2","2","2"
"F2081","Basal","1","1","1","1","1"
"F2082","LumA","3","4","5","5","5"
"F2083","Normal","1","1","1","1","1"
"F2084","LumA","3","4","5","5","5"
"F2085","LumA","2","2","3","3","7"
"F2086","Her2","3","3","4","6","6"
"F2087","LumB","3","3","4","4","4"
"F2088","Her2","3","3","4","6","6"
"F2089","Basal","3","3","4","6","6"
"F2090","LumA","2","2","3","3","3"
"F2091","Basal","1","1","1","1","1"
"F2092","Her2","3","3","4","6","6"
"F2093","LumA","2","2","3","3","7"
"F2094","Basal","1","1","1","1","1"
"F2095","LumA","3","4","5","5","5"
"F2096","Basal","1","1","1","1","1"
"F2097","LumB","2","2","3","3","3"
"F2098","LumB","2","2","3","3","7"
"F2099","Basal","1","1","1","1","1"
"F2100","Her2","3","3","4","6","6"
"F2101","LumA","3","4","5","5","5"
"F2102","LumA","2","2","3","3","3"
"F2103","LumA","2","2","3","3","7"
"F2104","LumA","3","3","4","4","4"
"F2105","LumA","3","4","5","5","5"
"F2106","LumB","3","3","4","4","4"
"F2107","LumA","2","2","3","3","7"
"F2108","Normal","3","3","4","4","4"
"F2109","LumB","3","3","4","4","4"
"F2110","LumB","3","3","4","4","4"
"F2111","LumA","2","2","2","2","2"
"F2112","Normal","3","4","5","5","5"
"F2113","LumA","3","4","5","5","5"
"F2114","LumA","3","4","5","5","5"
"F2115","LumA","3","4","5","5","5"
"F2116","LumA","3","4","5","5","5"
"F2117","LumA","2","2","2","2","2"
"F2118","LumA","3","4","5","5","5"
"F2119","LumA","2","2","2","2","2"
"F2120","LumB","2","2","2","2","2"
"F2121","Her2","3","3","4","6","6"
"F2122","LumB","2","2","2","2","2"
"F2123","LumA","3","4","5","5","5"
"F2124","LumA","3","3","4","4","4"
"F2125","LumA","2","2","3","3","7"
"F2126","LumB","2","2","2","2","2"
"F2127","LumB","2","2","2","2","2"
"F2128","Her2","3","3","4","6","6"
"F2129","LumA","3","4","5","5","5"
"F2130","Her2","3","3","4","6","6"
"F2131","LumB","2","2","2","2","2"
"F2132","LumA","2","2","3","3","7"
"F2133","LumB","2","2","3","3","3"
"F2134","Basal","1","1","1","1","1"
"F2135","Basal","1","1","1","1","1"
"F2136","LumB","2","2","3","3","7"
"F2137","LumA","2","2","2","2","2"
"F2138","LumA","3","4","5","5","5"
"F2139","LumB","2","2","2","2","2"
"F2140","LumB","3","3","4","4","4"
"F2141","LumA","3","4","5","5","5"
"F2142","LumA","2","2","2","2","2"
"F2143","LumB","2","2","2","2","2"
"F2144","LumA","3","4","5","5","5"
"F2145","Normal","3","3","4","6","6"
"F2146","LumB","2","2","2","2","2"
"F2147","LumA","3","4","5","5","5"
"F2148","LumA","2","2","2","2","2"
"F2149","LumA","2","2","3","3","3"
"F2150","LumB","3","4","5","5","5"
"F2151","LumA","3","4","5","5","5"
"F2152","Normal","3","3","4","6","6"
"F2153","Her2","3","3","4","6","6"
"F2154","LumA","2","2","2","2","2"
"F2155","LumB","2","2","3","3","3"
"F2156","LumA","2","2","3","3","7"
"F2157","LumA","2","2","2","2","2"
"F2158","LumA","2","2","2","2","2"
"F2159","LumA","2","2","3","3","7"
"F2160","LumA","2","2","2","2","2"
"F2161","Basal","1","1","1","1","1"
"F2162","LumB","2","2","2","2","2"
"F2163","LumA","3","4","5","5","5"
"F2164","LumB","2","2","3","3","7"
"F2165","LumB","2","2","2","2","2"
"F2166","LumB","2","2","3","3","7"
"F2167","Basal","1","1","1","1","1"
"F2168","LumA","3","4","5","5","5"
"F2169","LumA","2","2","3","3","7"
"F2170","LumB","2","2","3","3","3"
"F2171","LumA","2","2","2","2","2"
"F2172","LumB","3","3","4","4","4"
"F2173","Normal","3","4","5","5","5"
"F2174","LumB","2","2","3","3","3"
"F2175","Basal","1","1","1","1","1"
"F2176","Normal","3","3","4","4","4"
"F2177","LumA","3","4","5","5","5"
"F2178","LumA","3","4","5","5","5"
"F2179","LumA","2","2","3","3","7"
"F2180","LumB","2","2","3","3","3"
"F2181","LumB","2","2","3","3","7"
"F2182","Basal","1","1","1","1","1"
"F2183","LumB","2","2","2","2","2"
"F2184","Her2","3","3","4","4","4"
"F2185","LumB","2","2","3","3","3"
"F2186","LumB","3","3","4","4","4"
"F2187","Basal","1","1","1","1","1"
"F2188","LumA","3","4","5","5","5"
"F2189","LumA","2","2","3","3","7"
"F2190","LumA","2","2","3","3","7"
"F2191","LumA","3","4","5","5","5"
"F2192","LumB","2","2","3","3","3"
"F2193","LumA","3","4","5","5","5"
"F2194","LumA","3","4","5","5","5"
"F2195","LumB","2","2","2","2","2"
"F2196","Basal","1","1","1","1","1"
"F2197","LumA","3","4","5","5","5"
"F2198","Normal","3","3","4","4","4"
"F2199","Normal","3","3","4","4","4"
"F2200","LumA","2","2","3","3","3"
"F2201","LumA","2","2","2","2","2"
"F2202","Normal","3","4","5","5","5"
"F2203","LumA","3","3","4","4","4"
"F2204","LumA","3","3","4","4","4"
"F2205","Basal","1","1","1","1","1"
"F2206","LumA","3","4","5","5","5"
"F2207","LumA","2","2","2","2","2"
"F2208","LumA","3","4","5","5","5"
"F2209","LumB","2","2","2","2","2"
"F2210","LumB","3","3","4","4","4"
"F2211","LumA","3","4","5","5","5"
"F2212","LumA","2","2","3","3","7"
"F2213","LumB","2","2","3","3","3"
"F2214","LumA","2","2","2","2","2"
"F2215","LumA","2","2","2","2","2"
"F2216","LumA","2","2","2","2","2"
"F2217","Basal","1","1","1","1","1"
"F2218","Her2","3","3","4","4","4"
"F2219","LumA","3","3","4","6","6"
"F2220","LumA","3","4","5","5","5"
"F2221","Normal","3","3","4","4","4"
"F2222","LumA","3","4","5","5","5"
"F2223","LumA","3","4","5","5","5"
"F2224","LumB","2","2","2","2","2"
"F2225","LumB","2","2","3","3","3"
"F2226","LumB","2","2","3","3","3"
"F2227","LumA","3","4","5","5","5"
"F2228","LumB","3","4","5","5","5"
"F2229","Her2","3","3","4","4","4"
"F2230","LumA","2","2","2","2","2"
"F2231","LumA","2","2","3","3","7"
"F2232","LumB","2","2","3","3","3"
"F2233","LumA","3","4","5","5","5"
"F2234","LumA","3","4","5","5","5"
"F2235","LumA","2","2","2","2","2"
"F2236","LumB","2","2","2","2","2"
"F2237","Her2","3","3","4","6","6"
"F2238","LumA","2","2","2","2","2"
"F2239","LumA","3","3","4","4","4"
"F2240","LumA","2","2","3","3","7"
"F2241","LumB","2","2","3","3","3"
"F2242","LumB","2","2","3","3","7"
"F2243","LumB","2","2","3","3","7"
"F2244","Basal","1","1","1","1","1"
"F2245","LumB","2","2","2","2","2"
"F2246","Her2","3","3","4","6","6"
"F2247","Her2","3","3","4","6","6"
"F2248","LumB","2","2","3","3","7"
"F2249","Her2","3","3","4","6","6"
"F2250","LumA","2","2","2","2","2"
"F2251","Basal","1","1","1","1","1"
"F2252","LumA","2","2","3","3","7"
"F2253","Basal","1","1","1","1","1"
"F2254","Her2","3","3","4","4","4"
"F2255","LumB","2","2","2","2","2"
"F2256","LumA","3","3","4","4","4"
"F2257","LumB","3","3","4","4","4"
"F2258","LumB","2","2","3","3","7"
"F2259","Normal","3","4","5","5","5"
"F2260","LumA","2","2","2","2","2"
"F2261","LumA","2","2","2","2","2"
"F2262","LumA","3","4","5","5","5"
"F2263","LumB","2","2","3","3","3"
"F2264","Basal","1","1","1","1","1"
"F2265","LumA","3","4","5","5","5"
"F2266","LumA","2","2","3","3","7"
"F2267","LumB","3","3","4","6","6"
"F2268","LumA","3","4","5","5","5"
"F2269","LumA","3","4","5","5","5"
"F2270","LumA","2","2","2","2","2"
"F2271","LumA","3","4","5","5","5"
"F2272","LumA","2","2","2","2","2"
"F2273","LumB","3","3","4","4","4"
"F2274","LumA","2","2","2","2","2"
"F2275","LumA","2","2","2","2","2"
"F2276","LumA","3","4","5","5","5"
"F2277","LumA","3","4","5","5","5"
"F2278","LumA","3","4","5","5","5"
"F2279","Basal","1","1","1","1","1"
"F2280","LumB","3","3","4","4","4"
"F2281","LumB","3","3","4","4","4"
"F2282","LumA","2","2","3","3","7"
"F2283","LumA","2","2","2","2","2"
"F2284","LumA","3","4","5","5","5"
"F2285","LumB","2","2","3","3","7"
"F2286","LumA","2","2","2","2","2"
"F2287","LumB","3","3","4","4","4"
"F2288","LumA","3","4","5","5","5"
"F2289","LumA","2","2","3","3","3"
"F2290","LumA","3","4","5","5","5"
"F2291","LumA","3","4","5","5","5"
"F2292","LumA","2","2","3","3","7"
"F2293","Basal","1","1","1","1","1"
"F2294","LumA","3","4","5","5","5"
"F2295","LumA","3","4","5","5","5"
"F2296","LumB","2","2","2","2","2"
"F2297","LumA","2","2","2","2","2"
"F2298","LumA","3","4","5","5","5"
"F2299","Basal","1","1","1","1","1"
"F2300","Basal","1","1","1","1","1"
"F2301","LumB","2","2","2","2","2"
"F2302","Normal","3","3","4","4","4"
"F2303","Basal","1","1","1","1","1"
"F2304","LumA","3","4","5","5","5"
"F2305","Basal","1","1","1","1","1"
"F2306","Her2","2","2","2","2","2"
"F2307","LumA","3","4","5","5","5"
"F2308","LumB","2","2","2","2","2"
"F2309","LumB","3","4","5","5","5"
"F2310","LumA","3","4","5","5","5"
"F2311","Basal","1","1","1","1","1"
"F2312","Normal","3","4","5","5","5"
"F2313","LumB","2","2","3","3","3"
"F2314","Basal","2","2","2","2","2"
"F2315","LumA","2","2","2","2","2"
"F2316","LumA","2","2","2","2","2"
"F2317","LumA","2","2","2","2","2"
"F2318","LumA","2","2","2","2","2"
"F2319","LumA","3","4","5","5","5"
"F2320","LumA","2","2","2","2","2"
"F2321","LumA","3","4","5","5","5"
"F2322","LumA","3","4","5","5","5"
"F2323","LumA","3","4","5","5","5"
"F2324","LumA","3","3","4","6","6"
"F2325","LumB","2","2","3","3","7"
"F2326","LumA","2","2","3","3","7"
"F2327","LumB","2","2","3","3","3"
"F2328","LumB","2","2","3","3","3"
"F2329","LumB","2","2","3","3","3"
"F2330","LumA","3","4","5","5","5"
"F2331","Her2","2","2","2","2","2"
"F2332","LumB","2","2","3","3","3"
"F2333","Normal","1","1","1","1","1"
"F2334","LumA","2","2","3","3","7"
"F2335","LumA","3","4","5","5","5"
"F2336","LumA","3","3","4","4","4"
"F2337","LumB","2","2","2","2","2"
"F2338","LumA","2","2","2","2","2"
"F2339","LumA","2","2","2","2","2"
"F2340","Basal","1","1","1","1","1"
"F2341","LumA","3","4","5","5","5"
"F2342","LumA","3","4","5","5","5"
"F2343","LumA","2","2","2","2","2"
"F2344","Normal","3","4","5","5","5"
"F2345","LumA","2","2","3","3","7"
"F2346","LumA","2","2","3","3","7"
"F2347","LumA","3","4","5","5","5"
"F2348","LumA","3","3","4","4","4"
"F2349","LumA","3","4","5","5","5"
"F2350","LumA","3","4","5","5","5"
"F2351","Basal","1","1","1","1","1"
"F2352","LumA","3","4","5","5","5"
"F2353","LumA","2","2","2","2","2"
"F2354","LumA","2","2","2","2","2"
"F2355","LumB","3","3","4","4","4"
"F2356","LumB","3","4","5","5","5"
"F2357","LumA","3","4","5","5","5"
"F2358","LumB","2","2","2","2","2"
"F2359","LumB","3","4","5","5","5"
"F2360","Normal","3","3","4","4","4"
"F2361","LumA","3","4","5","5","5"
"F2362","LumB","3","3","4","4","4"
"F2363","LumB","3","3","4","4","4"
"F2364","Her2","2","2","2","2","2"
"F2365","LumB","2","2","2","2","2"
"F2366","Basal","1","1","1","1","1"
"F2367","LumA","2","2","2","2","2"
"F2368","LumA","2","2","3","3","7"
"F2369","LumA","3","4","5","5","5"
"F2370","LumB","2","2","2","2","2"
"F2371","LumB","2","2","2","2","2"
"F2372","LumA","2","2","3","3","7"
"F2373","LumA","2","2","3","3","7"
"F2374","LumA","2","2","3","3","7"
"F2375","Normal","3","4","5","5","5"
"F2376","LumA","3","4","5","5","5"
"F2377","LumB","2","2","3","3","3"
"F2378","Basal","1","1","1","1","1"
"F2379","LumA","2","2","2","2","2"
"F2380","LumB","2","2","2","2","2"
"F2381","LumA","2","2","3","3","7"
"F2382","LumA","3","3","4","4","4"
"F2383","LumA","2","2","3","3","7"
"F2384","LumA","3","4","5","5","5"
"F2385","LumA","3","4","5","5","5"
"F2386","LumA","3","3","4","4","4"
"F2387","Normal","3","4","5","5","5"
"F2388","LumB","3","3","4","4","4"
"F2389","Normal","3","4","5","5","5"
"F2390","LumB","2","2","3","3","3"
"F2391","LumA","2","2","3","3","7"
"F2392","LumA","3","4","5","5","5"
"F2393","LumB","2","2","3","3","7"
"F2394","LumA","3","4","5","5","5"
"F2395","LumA","3","4","5","5","5"
"F2396","LumA","3","4","5","5","5"
"F2397","LumA","3","4","5","5","5"
"F2398","LumA","2","2","2","2","2"
"F2399","LumA","2","2","3","3","7"
"F2400","LumB","2","2","2","2","2"
"F2401","Basal","1","1","1","1","1"
"F2402","LumB","2","2","3","3","3"
"F2403","Her2","3","3","4","6","6"
"F2404","LumA","2","2","3","3","7"
"F2405","Her2","3","3","4","6","6"
"F2406","LumA","2","2","3","3","3"
"F2407","Her2","3","3","4","6","6"
"F2408","LumA","3","3","4","6","6"
"F2409","LumA","2","2","2","2","2"
"F2410","Normal","3","4","5","5","5"
"F2411","Her2","3","3","4","4","4"
"F2412","Basal","1","1","1","1","1"
"F2413","LumA","3","3","4","4","4"
"F2414","LumB","3","3","4","4","4"
"F2415","LumA","2","2","2","2","2"
"F2416","LumA","3","4","5","5","5"
"F2417","LumA","2","2","3","3","7"
"F2418","Her2","3","3","4","6","6"
"F2419","LumB","2","2","3","3","7"
"F2420","LumA","2","2","3","3","7"
"F2421","LumB","3","3","4","4","4"
"F2422","LumB","2","2","2","2","2"
"F2423","Normal","1","1","1","1","1"
"F2424","LumA","2","2","3","3","7"
"F2425","LumA","2","2","2","2","2"
"F2426","LumA","2","2","2","2","2"
"F2427","LumA","3","4","5","5","5"
"F2428","LumA","3","4","5","5","5"
"F2429","LumA","3","4","5","5","5"
"F2430","LumB","3","3","4","4","4"
"F2431","LumB","2","2","3","3","3"
"F2432","LumA","3","4","5","5","5"
"F2433","LumA","2","2","3","3","7"
"F2434","Her2","3","3","4","6","6"
"F2435","Basal","3","3","4","6","6"
"F2436","LumB","3","3","4","4","4"
"F2437","LumA","3","4","5","5","5"
"F2438","LumA","2","2","3","3","7"
"F2439","LumA","2","2","3","3","7"
"F2440","LumA","2","2","3","3","3"
"F2441","LumA","2","2","3","3","7"
"F2442","LumA","2","2","3","3","7"
"F2443","Basal","1","1","1","1","1"
"F2444","Her2","2","2","2","2","2"
"F2445","LumA","2","2","3","3","7"
"F2446","LumA","2","2","3","3","7"
"F2447","LumB","2","2","2","2","2"
"F2448","Basal","3","3","4","6","6"
"F2449","Basal","3","3","4","6","6"
"F2450","Basal","3","3","4","6","6"
"F2451","LumA","2","2","3","3","7"
"F2452","Her2","3","3","4","6","6"
"F2453","LumB","2","2","3","3","3"
"F2454","Her2","3","3","4","6","6"
"F2455","Her2","2","2","3","3","3"
"F2456","LumA","2","2","2","2","2"
"F2457","LumB","2","2","3","3","3"
"F2458","LumB","2","2","2","2","2"
"F2459","LumA","3","4","5","5","5"
"F2460","Normal","3","4","5","5","5"
"F2461","Basal","1","1","1","1","1"
"F2462","LumA","3","4","5","5","5"
"F2463","Her2","3","3","4","6","6"
"F2464","LumA","3","4","5","5","5"
"F2465","LumA","3","4","5","5","5"
"F2466","LumA","3","4","5","5","5"
"F2467","LumB","2","2","2","2","2"
"F2468","LumA","3","4","5","5","5"
"F2469","LumA","3","4","5","5","5"
"F2470","LumA","2","2","2","2","2"
"F2471","LumB","2","2","3","3","3"
"F2472","LumB","2","2","3","3","3"
"F2473","LumA","3","4","5","5","5"
"F2474","LumA","2","2","2","2","2"
"F2475","LumA","3","4","5","5","5"
"F2476","LumA","2","2","3","3","3"
"F2477","LumA","2","2","3","3","7"
"F2478","LumA","3","3","4","4","4"
"F2479","LumA","2","2","2","2","2"
"F2480","LumA","2","2","2","2","2"
"F2481","Basal","1","1","1","1","1"
"F2482","LumA","3","4","5","5","5"
"F2483","LumB","2","2","3","3","7"
"F2484","LumA","3","4","5","5","5"
"F2485","LumA","3","4","5","5","5"
"F2486","LumA","3","4","5","5","5"
"F2487","Basal","1","1","1","1","1"
"F2488","LumA","2","2","2","2","2"
"F2489","LumA","2","2","2","2","2"
"F2490","Her2","2","2","2","2","2"
"F2491","LumA","3","3","4","4","4"
"F2492","LumB","2","2","3","3","7"
"F2493","LumB","2","2","3","3","3"
"F2494","LumB","2","2","3","3","7"
"F2495","LumA","3","4","5","5","5"
"F2496","LumA","2","2","2","2","2"
"F2497","LumA","3","4","5","5","5"
"F2498","LumB","2","2","3","3","3"
"F2499","LumA","3","4","5","5","5"
"F2500","LumA","2","2","2","2","2"
"F2501","LumA","3","4","5","5","5"
"F2502","LumB","2","2","2","2","2"
"F2503","LumB","2","2","3","3","3"
"F2504","LumB","2","2","2","2","2"
"F2505","LumA","2","2","2","2","2"
"F2506","Normal","3","3","4","6","6"
"F2507","LumA","2","2","3","3","7"
"F2508","LumA","3","4","5","5","5"
"F2509","LumB","2","2","3","3","3"
"F2510","LumA","2","2","3","3","7"
"F2511","LumA","3","4","5","5","5"
"F2512","Basal","1","1","1","1","1"
"F2513","LumA","2","2","3","3","3"
"F2514","LumA","2","2","3","3","3"
"F2515","LumA","2","2","2","2","2"
"F2516","LumA","3","3","4","4","4"
"F2517","LumA","2","2","2","2","2"
"F2518","LumA","2","2","2","2","2"
"F2519","Normal","3","4","5","5","5"
"F2520","LumA","2","2","2","2","2"
"F2521","Her2","2","2","2","2","2"
"F2522","LumA","3","3","4","4","4"
"F2523","LumA","3","4","5","5","5"
"F2524","Normal","3","3","4","4","4"
"F2525","LumA","2","2","3","3","7"
"F2526","LumA","3","4","5","5","5"
"F2527","LumA","3","3","4","4","4"
"F2528","LumA","3","4","5","5","5"
"F2529","Normal","3","4","5","5","5"
"F2530","Her2","3","3","4","6","6"
"F2531","LumA","3","4","5","5","5"
"F2532","LumA","3","4","5","5","5"
"F2533","LumA","2","2","3","3","7"
"F2534","LumA","3","3","4","4","4"
"F2535","Normal","3","4","5","5","5"
"F2536","LumA","3","4","5","5","5"
"F2537","Her2","2","2","2","2","2"
"F2538","LumA","3","4","5","5","5"
"F2539","LumB","2","2","2","2","2"
"F2540","LumA","3","3","4","4","4"
"F2541","LumB","3","3","4","4","4"
"F2542","LumA","3","4","5","5","5"
"F2543","LumB","2","2","3","3","7"
"F2544","LumB","3","3","4","4","4"
"F2545","Basal","1","1","1","1","1"
"F2546","LumB","2","2","2","2","2"
"F2547","LumA","2","2","2","2","2"
"F2548","LumB","3","3","4","4","4"
"F2549","LumA","2","2","3","3","3"
"F2550","LumA","2","2","2","2","2"
"F2551","LumA","3","4","5","5","5"
"F2552","LumA","2","2","3","3","7"
"F2553","LumA","3","4","5","5","5"
"F2554","LumA","2","2","3","3","7"
"F2555","Normal","3","3","4","4","4"
"F2556","LumB","2","2","3","3","3"
"F2557","LumB","2","2","2","2","2"
"F2558","LumA","2","2","2","2","2"
"F2559","LumB","2","2","3","3","7"
"F2560","LumA","2","2","2","2","2"
"F2561","LumB","2","2","2","2","2"
"F2562","LumA","2","2","2","2","2"
"F2563","Basal","1","1","1","1","1"
"F2564","LumA","3","4","5","5","5"
"F2565","LumA","2","2","3","3","7"
"F2566","Basal","3","3","4","6","6"
"F2567","LumA","2","2","2","2","2"
"F2568","LumB","2","2","3","3","3"
"F2569","LumA","3","4","5","5","5"
"F2570","LumB","3","3","4","4","4"
"F2571","LumA","3","4","5","5","5"
"F2572","LumA","2","2","3","3","7"
"F2573","LumB","2","2","3","3","3"
"F2574","LumA","2","2","2","2","2"
"F2575","LumB","3","3","4","4","4"
"F2576","LumB","2","2","3","3","3"
"F2577","LumB","3","3","4","4","4"
"F2578","LumB","2","2","2","2","2"
"F2579","LumA","3","4","5","5","5"
"F2580","Basal","1","1","1","1","1"
"F2581","Normal","2","2","2","2","2"
"F2582","LumA","3","4","5","5","5"
"F2583","LumA","3","4","5","5","5"
"F2584","LumA","2","2","2","2","2"
"F2585","LumB","2","2","3","3","3"
"F2586","Her2","2","2","2","2","2"
"F2587","LumA","3","4","5","5","5"
"F2588","Her2","3","3","4","6","6"
"F2589","LumA","2","2","2","2","2"
"F2590","LumA","2","2","2","2","2"
"F2591","LumA","3","3","4","4","4"
"F2592","LumA","3","3","4","4","4"
"F2593","Normal","3","4","5","5","5"
"F2594","LumA","3","3","4","4","4"
"F2595","Her2","3","3","4","6","6"
"F2596","LumA","2","2","2","2","2"
"F2597","LumA","2","2","2","2","2"
"F2598","LumB","2","2","3","3","7"
"F2599","LumB","2","2","3","3","7"
